# time(ps) 	kappa_ee_mean	kappa_ee_upper	kappa_ee_lower
4.431000e+00	8.051379e-01	nan	nan
4.432000e+00	8.063736e-01	nan	nan
4.433000e+00	8.072827e-01	nan	nan
4.434000e+00	8.078515e-01	nan	nan
4.435000e+00	8.080698e-01	nan	nan
4.436000e+00	8.079308e-01	nan	nan
4.437000e+00	8.074317e-01	nan	nan
4.438000e+00	8.065733e-01	nan	nan
4.439000e+00	8.053602e-01	nan	nan
4.440000e+00	8.038011e-01	nan	nan
4.441000e+00	8.019083e-01	nan	nan
4.442000e+00	7.996982e-01	nan	nan
4.443000e+00	7.971908e-01	nan	nan
4.444000e+00	7.944099e-01	nan	nan
4.445000e+00	7.913827e-01	nan	nan
4.446000e+00	7.881396e-01	nan	nan
4.447000e+00	7.847142e-01	nan	nan
4.448000e+00	7.811427e-01	nan	nan
4.449000e+00	7.774636e-01	nan	nan
4.450000e+00	7.737172e-01	nan	nan
4.451000e+00	7.699454e-01	nan	nan
4.452000e+00	7.661907e-01	nan	nan
4.453000e+00	7.624962e-01	nan	nan
4.454000e+00	7.589046e-01	nan	nan
4.455000e+00	7.554579e-01	nan	nan
4.456000e+00	7.521966e-01	nan	nan
4.457000e+00	7.491595e-01	nan	nan
4.458000e+00	7.463828e-01	nan	nan
4.459000e+00	7.439001e-01	nan	nan
4.460000e+00	7.417417e-01	nan	nan
4.461000e+00	7.399341e-01	nan	nan
4.462000e+00	7.385003e-01	nan	nan
4.463000e+00	7.374592e-01	nan	nan
4.464000e+00	7.368253e-01	nan	nan
4.465000e+00	7.366089e-01	nan	nan
4.466000e+00	7.368161e-01	nan	nan
4.467000e+00	7.374485e-01	nan	nan
4.468000e+00	7.385034e-01	nan	nan
4.469000e+00	7.399738e-01	nan	nan
4.470000e+00	7.418486e-01	nan	nan
4.471000e+00	7.441125e-01	nan	nan
4.472000e+00	7.467464e-01	nan	nan
4.473000e+00	7.497274e-01	nan	nan
4.474000e+00	7.530292e-01	nan	nan
4.475000e+00	7.566219e-01	nan	nan
4.476000e+00	7.604728e-01	nan	nan
4.477000e+00	7.645462e-01	nan	nan
4.478000e+00	7.688041e-01	nan	nan
4.479000e+00	7.732062e-01	nan	nan
4.480000e+00	7.777107e-01	nan	nan
4.481000e+00	7.822741e-01	nan	nan
4.482000e+00	7.868523e-01	nan	nan
4.483000e+00	7.914006e-01	nan	nan
4.484000e+00	7.958741e-01	nan	nan
4.485000e+00	8.002287e-01	nan	nan
4.486000e+00	8.044211e-01	nan	nan
4.487000e+00	8.084093e-01	nan	nan
4.488000e+00	8.121534e-01	nan	nan
4.489000e+00	8.156159e-01	nan	nan
4.490000e+00	8.187620e-01	nan	nan
4.491000e+00	8.215604e-01	nan	nan
4.492000e+00	8.239832e-01	nan	nan
4.493000e+00	8.260068e-01	nan	nan
4.494000e+00	8.276117e-01	nan	nan
4.495000e+00	8.287831e-01	nan	nan
4.496000e+00	8.295110e-01	nan	nan
4.497000e+00	8.297903e-01	nan	nan
4.498000e+00	8.296209e-01	nan	nan
4.499000e+00	8.290077e-01	nan	nan
4.500000e+00	8.279608e-01	nan	nan
4.501000e+00	8.264949e-01	nan	nan
4.502000e+00	8.246296e-01	nan	nan
4.503000e+00	8.223892e-01	nan	nan
4.504000e+00	8.198020e-01	nan	nan
4.505000e+00	8.169005e-01	nan	nan
4.506000e+00	8.137207e-01	nan	nan
4.507000e+00	8.103017e-01	nan	nan
4.508000e+00	8.066857e-01	nan	nan
4.509000e+00	8.029169e-01	nan	nan
4.510000e+00	7.990411e-01	nan	nan
4.511000e+00	7.951057e-01	nan	nan
4.512000e+00	7.911584e-01	nan	nan
4.513000e+00	7.872469e-01	nan	nan
4.514000e+00	7.834183e-01	nan	nan
4.515000e+00	7.797187e-01	nan	nan
4.516000e+00	7.761924e-01	nan	nan
4.517000e+00	7.728813e-01	nan	nan
4.518000e+00	7.698248e-01	nan	nan
4.519000e+00	7.670590e-01	nan	nan
4.520000e+00	7.646167e-01	nan	nan
4.521000e+00	7.625268e-01	nan	nan
4.522000e+00	7.608143e-01	nan	nan
4.523000e+00	7.595003e-01	nan	nan
4.524000e+00	7.586015e-01	nan	nan
4.525000e+00	7.581305e-01	nan	nan
4.526000e+00	7.580958e-01	nan	nan
4.527000e+00	7.585018e-01	nan	nan
4.528000e+00	7.593485e-01	nan	nan
4.529000e+00	7.606324e-01	nan	nan
4.530000e+00	7.623456e-01	nan	nan
4.531000e+00	7.644767e-01	nan	nan
4.532000e+00	7.670101e-01	nan	nan
4.533000e+00	7.699268e-01	nan	nan
4.534000e+00	7.732038e-01	nan	nan
4.535000e+00	7.768147e-01	nan	nan
4.536000e+00	7.807293e-01	nan	nan
4.537000e+00	7.849144e-01	nan	nan
4.538000e+00	7.893333e-01	nan	nan
4.539000e+00	7.939464e-01	nan	nan
4.540000e+00	7.987114e-01	nan	nan
4.541000e+00	8.035835e-01	nan	nan
4.542000e+00	8.085160e-01	nan	nan
4.543000e+00	8.134604e-01	nan	nan
4.544000e+00	8.183674e-01	nan	nan
4.545000e+00	8.231869e-01	nan	nan
4.546000e+00	8.278686e-01	nan	nan
4.547000e+00	8.323628e-01	nan	nan
4.548000e+00	8.366210e-01	nan	nan
4.549000e+00	8.405960e-01	nan	nan
4.550000e+00	8.442431e-01	nan	nan
4.551000e+00	8.475202e-01	nan	nan
4.552000e+00	8.503885e-01	nan	nan
4.553000e+00	8.528129e-01	nan	nan
4.554000e+00	8.547626e-01	nan	nan
4.555000e+00	8.562115e-01	nan	nan
4.556000e+00	8.571383e-01	nan	nan
4.557000e+00	8.575275e-01	nan	nan
4.558000e+00	8.573689e-01	nan	nan
4.559000e+00	8.566584e-01	nan	nan
4.560000e+00	8.553981e-01	nan	nan
4.561000e+00	8.535962e-01	nan	nan
4.562000e+00	8.512671e-01	nan	nan
4.563000e+00	8.484318e-01	nan	nan
4.564000e+00	8.451169e-01	nan	nan
4.565000e+00	8.413555e-01	nan	nan
4.566000e+00	8.371859e-01	nan	nan
4.567000e+00	8.326519e-01	nan	nan
4.568000e+00	8.278020e-01	nan	nan
4.569000e+00	8.226889e-01	nan	nan
4.570000e+00	8.173690e-01	nan	nan
4.571000e+00	8.119017e-01	nan	nan
4.572000e+00	8.063482e-01	nan	nan
4.573000e+00	8.007717e-01	nan	nan
4.574000e+00	7.952356e-01	nan	nan
4.575000e+00	7.898032e-01	nan	nan
4.576000e+00	7.845369e-01	nan	nan
4.577000e+00	7.794974e-01	nan	nan
4.578000e+00	7.747431e-01	nan	nan
4.579000e+00	7.703289e-01	nan	nan
4.580000e+00	7.663062e-01	nan	nan
4.581000e+00	7.627220e-01	nan	nan
4.582000e+00	7.596184e-01	nan	nan
4.583000e+00	7.570322e-01	nan	nan
4.584000e+00	7.549947e-01	nan	nan
4.585000e+00	7.535307e-01	nan	nan
4.586000e+00	7.526592e-01	nan	nan
4.587000e+00	7.523926e-01	nan	nan
4.588000e+00	7.527367e-01	nan	nan
4.589000e+00	7.536908e-01	nan	nan
4.590000e+00	7.552476e-01	nan	nan
4.591000e+00	7.573933e-01	nan	nan
4.592000e+00	7.601080e-01	nan	nan
4.593000e+00	7.633658e-01	nan	nan
4.594000e+00	7.671347e-01	nan	nan
4.595000e+00	7.713777e-01	nan	nan
4.596000e+00	7.760527e-01	nan	nan
4.597000e+00	7.811130e-01	nan	nan
4.598000e+00	7.865078e-01	nan	nan
4.599000e+00	7.921829e-01	nan	nan
4.600000e+00	7.980812e-01	nan	nan
4.601000e+00	8.041431e-01	nan	nan
4.602000e+00	8.103072e-01	nan	nan
4.603000e+00	8.165110e-01	nan	nan
4.604000e+00	8.226916e-01	nan	nan
4.605000e+00	8.287861e-01	nan	nan
4.606000e+00	8.347322e-01	nan	nan
4.607000e+00	8.404691e-01	nan	nan
4.608000e+00	8.459380e-01	nan	nan
4.609000e+00	8.510825e-01	nan	nan
4.610000e+00	8.558496e-01	nan	nan
4.611000e+00	8.601898e-01	nan	nan
4.612000e+00	8.640577e-01	nan	nan
4.613000e+00	8.674129e-01	nan	nan
4.614000e+00	8.702197e-01	nan	nan
4.615000e+00	8.724482e-01	nan	nan
4.616000e+00	8.740742e-01	nan	nan
4.617000e+00	8.750795e-01	nan	nan
4.618000e+00	8.754521e-01	nan	nan
4.619000e+00	8.751865e-01	nan	nan
4.620000e+00	8.742834e-01	nan	nan
4.621000e+00	8.727502e-01	nan	nan
4.622000e+00	8.706005e-01	nan	nan
4.623000e+00	8.678539e-01	nan	nan
4.624000e+00	8.645363e-01	nan	nan
4.625000e+00	8.606793e-01	nan	nan
4.626000e+00	8.563198e-01	nan	nan
4.627000e+00	8.515003e-01	nan	nan
4.628000e+00	8.462675e-01	nan	nan
4.629000e+00	8.406730e-01	nan	nan
4.630000e+00	8.347719e-01	nan	nan
4.631000e+00	8.286231e-01	nan	nan
4.632000e+00	8.222880e-01	nan	nan
4.633000e+00	8.158306e-01	nan	nan
4.634000e+00	8.093165e-01	nan	nan
4.635000e+00	8.028126e-01	nan	nan
4.636000e+00	7.963860e-01	nan	nan
4.637000e+00	7.901037e-01	nan	nan
4.638000e+00	7.840318e-01	nan	nan
4.639000e+00	7.782349e-01	nan	nan
4.640000e+00	7.727753e-01	nan	nan
4.641000e+00	7.677124e-01	nan	nan
4.642000e+00	7.631022e-01	nan	nan
4.643000e+00	7.589963e-01	nan	nan
4.644000e+00	7.554419e-01	nan	nan
4.645000e+00	7.524810e-01	nan	nan
4.646000e+00	7.501499e-01	nan	nan
4.647000e+00	7.484789e-01	nan	nan
4.648000e+00	7.474921e-01	nan	nan
4.649000e+00	7.472067e-01	nan	nan
4.650000e+00	7.476334e-01	nan	nan
4.651000e+00	7.487758e-01	nan	nan
4.652000e+00	7.506307e-01	nan	nan
4.653000e+00	7.531878e-01	nan	nan
4.654000e+00	7.564298e-01	nan	nan
4.655000e+00	7.603328e-01	nan	nan
4.656000e+00	7.648663e-01	nan	nan
4.657000e+00	7.699934e-01	nan	nan
4.658000e+00	7.756713e-01	nan	nan
4.659000e+00	7.818512e-01	nan	nan
4.660000e+00	7.884794e-01	nan	nan
4.661000e+00	7.954972e-01	nan	nan
4.662000e+00	8.028416e-01	nan	nan
4.663000e+00	8.104458e-01	nan	nan
4.664000e+00	8.182401e-01	nan	nan
4.665000e+00	8.261519e-01	nan	nan
4.666000e+00	8.341072e-01	nan	nan
4.667000e+00	8.420308e-01	nan	nan
4.668000e+00	8.498472e-01	nan	nan
4.669000e+00	8.574816e-01	nan	nan
4.670000e+00	8.648603e-01	nan	nan
4.671000e+00	8.719120e-01	nan	nan
4.672000e+00	8.785681e-01	nan	nan
4.673000e+00	8.847640e-01	nan	nan
4.674000e+00	8.904393e-01	nan	nan
4.675000e+00	8.955391e-01	nan	nan
4.676000e+00	9.000139e-01	nan	nan
4.677000e+00	9.038209e-01	nan	nan
4.678000e+00	9.069241e-01	nan	nan
4.679000e+00	9.092946e-01	nan	nan
4.680000e+00	9.109113e-01	nan	nan
4.681000e+00	9.117610e-01	nan	nan
4.682000e+00	9.118383e-01	nan	nan
4.683000e+00	9.111462e-01	nan	nan
4.684000e+00	9.096955e-01	nan	nan
4.685000e+00	9.075050e-01	nan	nan
4.686000e+00	9.046014e-01	nan	nan
4.687000e+00	9.010188e-01	nan	nan
4.688000e+00	8.967982e-01	nan	nan
4.689000e+00	8.919875e-01	nan	nan
4.690000e+00	8.866407e-01	nan	nan
4.691000e+00	8.808173e-01	nan	nan
4.692000e+00	8.745817e-01	nan	nan
4.693000e+00	8.680025e-01	nan	nan
4.694000e+00	8.611519e-01	nan	nan
4.695000e+00	8.541044e-01	nan	nan
4.696000e+00	8.469369e-01	nan	nan
4.697000e+00	8.397269e-01	nan	nan
4.698000e+00	8.325526e-01	nan	nan
4.699000e+00	8.254911e-01	nan	nan
4.700000e+00	8.186187e-01	nan	nan
4.701000e+00	8.120093e-01	nan	nan
4.702000e+00	8.057340e-01	nan	nan
4.703000e+00	7.998606e-01	nan	nan
4.704000e+00	7.944528e-01	nan	nan
4.705000e+00	7.895697e-01	nan	nan
4.706000e+00	7.852652e-01	nan	nan
4.707000e+00	7.815882e-01	nan	nan
4.708000e+00	7.785812e-01	nan	nan
4.709000e+00	7.762810e-01	nan	nan
4.710000e+00	7.747178e-01	nan	nan
4.711000e+00	7.739155e-01	nan	nan
4.712000e+00	7.738908e-01	nan	nan
4.713000e+00	7.746537e-01	nan	nan
4.714000e+00	7.762071e-01	nan	nan
4.715000e+00	7.785463e-01	nan	nan
4.716000e+00	7.816597e-01	nan	nan
4.717000e+00	7.855280e-01	nan	nan
4.718000e+00	7.901243e-01	nan	nan
4.719000e+00	7.954144e-01	nan	nan
4.720000e+00	8.013568e-01	nan	nan
4.721000e+00	8.079027e-01	nan	nan
4.722000e+00	8.149963e-01	nan	nan
4.723000e+00	8.225754e-01	nan	nan
4.724000e+00	8.305717e-01	nan	nan
4.725000e+00	8.389114e-01	nan	nan
4.726000e+00	8.475158e-01	nan	nan
4.727000e+00	8.563024e-01	nan	nan
4.728000e+00	8.651856e-01	nan	nan
4.729000e+00	8.740774e-01	nan	nan
4.730000e+00	8.828888e-01	nan	nan
4.731000e+00	8.915304e-01	nan	nan
4.732000e+00	8.999140e-01	nan	nan
4.733000e+00	9.079529e-01	nan	nan
4.734000e+00	9.155634e-01	nan	nan
4.735000e+00	9.226655e-01	nan	nan
4.736000e+00	9.291839e-01	nan	nan
4.737000e+00	9.350486e-01	nan	nan
4.738000e+00	9.401959e-01	nan	nan
4.739000e+00	9.445689e-01	nan	nan
4.740000e+00	9.481180e-01	nan	nan
4.741000e+00	9.508013e-01	nan	nan
4.742000e+00	9.525853e-01	nan	nan
4.743000e+00	9.534447e-01	nan	nan
4.744000e+00	9.533633e-01	nan	nan
4.745000e+00	9.523333e-01	nan	nan
4.746000e+00	9.503561e-01	nan	nan
4.747000e+00	9.474418e-01	nan	nan
4.748000e+00	9.436092e-01	nan	nan
4.749000e+00	9.388858e-01	nan	nan
4.750000e+00	9.333074e-01	nan	nan
4.751000e+00	9.269175e-01	nan	nan
4.752000e+00	9.197676e-01	nan	nan
4.753000e+00	9.119157e-01	nan	nan
4.754000e+00	9.034265e-01	nan	nan
4.755000e+00	8.943706e-01	nan	nan
4.756000e+00	8.848232e-01	nan	nan
4.757000e+00	8.748642e-01	nan	nan
4.758000e+00	8.645767e-01	nan	nan
4.759000e+00	8.540464e-01	nan	nan
4.760000e+00	8.433607e-01	nan	nan
4.761000e+00	8.326081e-01	nan	nan
4.762000e+00	8.218766e-01	nan	nan
4.763000e+00	8.112536e-01	nan	nan
4.764000e+00	8.008247e-01	nan	nan
4.765000e+00	7.906728e-01	nan	nan
4.766000e+00	7.808777e-01	nan	nan
4.767000e+00	7.715148e-01	nan	nan
4.768000e+00	7.626551e-01	nan	nan
4.769000e+00	7.543640e-01	nan	nan
4.770000e+00	7.467008e-01	nan	nan
4.771000e+00	7.397187e-01	nan	nan
4.772000e+00	7.334635e-01	nan	nan
4.773000e+00	7.279741e-01	nan	nan
4.774000e+00	7.232817e-01	nan	nan
4.775000e+00	7.194094e-01	nan	nan
4.776000e+00	7.163729e-01	nan	nan
4.777000e+00	7.141794e-01	nan	nan
4.778000e+00	7.128285e-01	nan	nan
4.779000e+00	7.123118e-01	nan	nan
4.780000e+00	7.126133e-01	nan	nan
4.781000e+00	7.137096e-01	nan	nan
4.782000e+00	7.155701e-01	nan	nan
4.783000e+00	7.181576e-01	nan	nan
4.784000e+00	7.214283e-01	nan	nan
4.785000e+00	7.253329e-01	nan	nan
4.786000e+00	7.298163e-01	nan	nan
4.787000e+00	7.348187e-01	nan	nan
4.788000e+00	7.402761e-01	nan	nan
4.789000e+00	7.461204e-01	nan	nan
4.790000e+00	7.522806e-01	nan	nan
4.791000e+00	7.586832e-01	nan	nan
4.792000e+00	7.652526e-01	nan	nan
4.793000e+00	7.719123e-01	nan	nan
4.794000e+00	7.785851e-01	nan	nan
4.795000e+00	7.851939e-01	nan	nan
4.796000e+00	7.916626e-01	nan	nan
4.797000e+00	7.979168e-01	nan	nan
4.798000e+00	8.038843e-01	nan	nan
4.799000e+00	8.094958e-01	nan	nan
4.800000e+00	8.146857e-01	nan	nan
4.801000e+00	8.193929e-01	nan	nan
4.802000e+00	8.235610e-01	nan	nan
4.803000e+00	8.271395e-01	nan	nan
4.804000e+00	8.300838e-01	nan	nan
4.805000e+00	8.323560e-01	nan	nan
4.806000e+00	8.339254e-01	nan	nan
4.807000e+00	8.347688e-01	nan	nan
4.808000e+00	8.348708e-01	nan	nan
4.809000e+00	8.342244e-01	nan	nan
4.810000e+00	8.328308e-01	nan	nan
4.811000e+00	8.306997e-01	nan	nan
4.812000e+00	8.278492e-01	nan	nan
4.813000e+00	8.243060e-01	nan	nan
4.814000e+00	8.201050e-01	nan	nan
4.815000e+00	8.152889e-01	nan	nan
4.816000e+00	8.099084e-01	nan	nan
4.817000e+00	8.040209e-01	nan	nan
4.818000e+00	7.976906e-01	nan	nan
4.819000e+00	7.909878e-01	nan	nan
4.820000e+00	7.839876e-01	nan	nan
4.821000e+00	7.767699e-01	nan	nan
4.822000e+00	7.694179e-01	nan	nan
4.823000e+00	7.620172e-01	nan	nan
4.824000e+00	7.546554e-01	nan	nan
4.825000e+00	7.474204e-01	nan	nan
4.826000e+00	7.403999e-01	nan	nan
4.827000e+00	7.336800e-01	nan	nan
4.828000e+00	7.273447e-01	nan	nan
4.829000e+00	7.214745e-01	nan	nan
4.830000e+00	7.161458e-01	nan	nan
4.831000e+00	7.114298e-01	nan	nan
4.832000e+00	7.073918e-01	nan	nan
4.833000e+00	7.040908e-01	nan	nan
4.834000e+00	7.015781e-01	nan	nan
4.835000e+00	6.998977e-01	nan	nan
4.836000e+00	6.990847e-01	nan	nan
4.837000e+00	6.991657e-01	nan	nan
4.838000e+00	7.001580e-01	nan	nan
4.839000e+00	7.020692e-01	nan	nan
4.840000e+00	7.048976e-01	nan	nan
4.841000e+00	7.086311e-01	nan	nan
4.842000e+00	7.132482e-01	nan	nan
4.843000e+00	7.187173e-01	nan	nan
4.844000e+00	7.249973e-01	nan	nan
4.845000e+00	7.320380e-01	nan	nan
4.846000e+00	7.397801e-01	nan	nan
4.847000e+00	7.481562e-01	nan	nan
4.848000e+00	7.570915e-01	nan	nan
4.849000e+00	7.665041e-01	nan	nan
4.850000e+00	7.763065e-01	nan	nan
4.851000e+00	7.864061e-01	nan	nan
4.852000e+00	7.967067e-01	nan	nan
4.853000e+00	8.071091e-01	nan	nan
4.854000e+00	8.175124e-01	nan	nan
4.855000e+00	8.278153e-01	nan	nan
4.856000e+00	8.379170e-01	nan	nan
4.857000e+00	8.477185e-01	nan	nan
4.858000e+00	8.571235e-01	nan	nan
4.859000e+00	8.660395e-01	nan	nan
4.860000e+00	8.743789e-01	nan	nan
4.861000e+00	8.820597e-01	nan	nan
4.862000e+00	8.890066e-01	nan	nan
4.863000e+00	8.951516e-01	nan	nan
4.864000e+00	9.004348e-01	nan	nan
4.865000e+00	9.048045e-01	nan	nan
4.866000e+00	9.082186e-01	nan	nan
4.867000e+00	9.106441e-01	nan	nan
4.868000e+00	9.120576e-01	nan	nan
4.869000e+00	9.124457e-01	nan	nan
4.870000e+00	9.118047e-01	nan	nan
4.871000e+00	9.101407e-01	nan	nan
4.872000e+00	9.074690e-01	nan	nan
4.873000e+00	9.038147e-01	nan	nan
4.874000e+00	8.992113e-01	nan	nan
4.875000e+00	8.937009e-01	nan	nan
4.876000e+00	8.873334e-01	nan	nan
4.877000e+00	8.801662e-01	nan	nan
4.878000e+00	8.722631e-01	nan	nan
4.879000e+00	8.636945e-01	nan	nan
4.880000e+00	8.545358e-01	nan	nan
4.881000e+00	8.448675e-01	nan	nan
4.882000e+00	8.347742e-01	nan	nan
4.883000e+00	8.243438e-01	nan	nan
4.884000e+00	8.136674e-01	nan	nan
4.885000e+00	8.028380e-01	nan	nan
4.886000e+00	7.919499e-01	nan	nan
4.887000e+00	7.810982e-01	nan	nan
4.888000e+00	7.703781e-01	nan	nan
4.889000e+00	7.598837e-01	nan	nan
4.890000e+00	7.497073e-01	nan	nan
4.891000e+00	7.399389e-01	nan	nan
4.892000e+00	7.306650e-01	nan	nan
4.893000e+00	7.219677e-01	nan	nan
4.894000e+00	7.139241e-01	nan	nan
4.895000e+00	7.066052e-01	nan	nan
4.896000e+00	7.000751e-01	nan	nan
4.897000e+00	6.943907e-01	nan	nan
4.898000e+00	6.896002e-01	nan	nan
4.899000e+00	6.857434e-01	nan	nan
4.900000e+00	6.828506e-01	nan	nan
4.901000e+00	6.809426e-01	nan	nan
4.902000e+00	6.800301e-01	nan	nan
4.903000e+00	6.801140e-01	nan	nan
4.904000e+00	6.811850e-01	nan	nan
4.905000e+00	6.832240e-01	nan	nan
4.906000e+00	6.862023e-01	nan	nan
4.907000e+00	6.900818e-01	nan	nan
4.908000e+00	6.948154e-01	nan	nan
4.909000e+00	7.003479e-01	nan	nan
4.910000e+00	7.066163e-01	nan	nan
4.911000e+00	7.135505e-01	nan	nan
4.912000e+00	7.210741e-01	nan	nan
4.913000e+00	7.291056e-01	nan	nan
4.914000e+00	7.375583e-01	nan	nan
4.915000e+00	7.463425e-01	nan	nan
4.916000e+00	7.553651e-01	nan	nan
4.917000e+00	7.645316e-01	nan	nan
4.918000e+00	7.737465e-01	nan	nan
4.919000e+00	7.829146e-01	nan	nan
4.920000e+00	7.919417e-01	nan	nan
4.921000e+00	8.007358e-01	nan	nan
4.922000e+00	8.092079e-01	nan	nan
4.923000e+00	8.172730e-01	nan	nan
4.924000e+00	8.248511e-01	nan	nan
4.925000e+00	8.318675e-01	nan	nan
4.926000e+00	8.382542e-01	nan	nan
4.927000e+00	8.439501e-01	nan	nan
4.928000e+00	8.489016e-01	nan	nan
4.929000e+00	8.530633e-01	nan	nan
4.930000e+00	8.563983e-01	nan	nan
4.931000e+00	8.588783e-01	nan	nan
4.932000e+00	8.604840e-01	nan	nan
4.933000e+00	8.612050e-01	nan	nan
4.934000e+00	8.610402e-01	nan	nan
4.935000e+00	8.599970e-01	nan	nan
4.936000e+00	8.580919e-01	nan	nan
4.937000e+00	8.553498e-01	nan	nan
4.938000e+00	8.518037e-01	nan	nan
4.939000e+00	8.474944e-01	nan	nan
4.940000e+00	8.424699e-01	nan	nan
4.941000e+00	8.367853e-01	nan	nan
4.942000e+00	8.305017e-01	nan	nan
4.943000e+00	8.236856e-01	nan	nan
4.944000e+00	8.164089e-01	nan	nan
4.945000e+00	8.087472e-01	nan	nan
4.946000e+00	8.007799e-01	nan	nan
4.947000e+00	7.925888e-01	nan	nan
4.948000e+00	7.842576e-01	nan	nan
4.949000e+00	7.758711e-01	nan	nan
4.950000e+00	7.675141e-01	nan	nan
4.951000e+00	7.592706e-01	nan	nan
4.952000e+00	7.512233e-01	nan	nan
4.953000e+00	7.434524e-01	nan	nan
4.954000e+00	7.360349e-01	nan	nan
4.955000e+00	7.290438e-01	nan	nan
4.956000e+00	7.225477e-01	nan	nan
4.957000e+00	7.166097e-01	nan	nan
4.958000e+00	7.112871e-01	nan	nan
4.959000e+00	7.066307e-01	nan	nan
4.960000e+00	7.026846e-01	nan	nan
4.961000e+00	6.994855e-01	nan	nan
4.962000e+00	6.970628e-01	nan	nan
4.963000e+00	6.954381e-01	nan	nan
4.964000e+00	6.946249e-01	nan	nan
4.965000e+00	6.946293e-01	nan	nan
4.966000e+00	6.954491e-01	nan	nan
4.967000e+00	6.970745e-01	nan	nan
4.968000e+00	6.994880e-01	nan	nan
4.969000e+00	7.026647e-01	nan	nan
4.970000e+00	7.065725e-01	nan	nan
4.971000e+00	7.111725e-01	nan	nan
4.972000e+00	7.164192e-01	nan	nan
4.973000e+00	7.222615e-01	nan	nan
4.974000e+00	7.286422e-01	nan	nan
4.975000e+00	7.354994e-01	nan	nan
4.976000e+00	7.427668e-01	nan	nan
4.977000e+00	7.503739e-01	nan	nan
4.978000e+00	7.582474e-01	nan	nan
4.979000e+00	7.663115e-01	nan	nan
4.980000e+00	7.744884e-01	nan	nan
4.981000e+00	7.826996e-01	nan	nan
4.982000e+00	7.908664e-01	nan	nan
4.983000e+00	7.989108e-01	nan	nan
4.984000e+00	8.067561e-01	nan	nan
4.985000e+00	8.143281e-01	nan	nan
4.986000e+00	8.215556e-01	nan	nan
4.987000e+00	8.283709e-01	nan	nan
4.988000e+00	8.347111e-01	nan	nan
4.989000e+00	8.405183e-01	nan	nan
4.990000e+00	8.457401e-01	nan	nan
4.991000e+00	8.503304e-01	nan	nan
4.992000e+00	8.542497e-01	nan	nan
4.993000e+00	8.574652e-01	nan	nan
4.994000e+00	8.599513e-01	nan	nan
4.995000e+00	8.616898e-01	nan	nan
4.996000e+00	8.626700e-01	nan	nan
4.997000e+00	8.628884e-01	nan	nan
4.998000e+00	8.623493e-01	nan	nan
4.999000e+00	8.610640e-01	nan	nan
5.000000e+00	8.590514e-01	nan	nan
5.001000e+00	8.563372e-01	nan	nan
5.002000e+00	8.529540e-01	nan	nan
5.003000e+00	8.489407e-01	nan	nan
5.004000e+00	8.443427e-01	nan	nan
5.005000e+00	8.392107e-01	nan	nan
5.006000e+00	8.336010e-01	nan	nan
5.007000e+00	8.275744e-01	nan	nan
5.008000e+00	8.211961e-01	nan	nan
5.009000e+00	8.145349e-01	nan	nan
5.010000e+00	8.076623e-01	nan	nan
5.011000e+00	8.006525e-01	nan	nan
5.012000e+00	7.935808e-01	nan	nan
5.013000e+00	7.865237e-01	nan	nan
5.014000e+00	7.795575e-01	nan	nan
5.015000e+00	7.727579e-01	nan	nan
5.016000e+00	7.661988e-01	nan	nan
5.017000e+00	7.599519e-01	nan	nan
5.018000e+00	7.540857e-01	nan	nan
5.019000e+00	7.486647e-01	nan	nan
5.020000e+00	7.437488e-01	nan	nan
5.021000e+00	7.393923e-01	nan	nan
5.022000e+00	7.356437e-01	nan	nan
5.023000e+00	7.325449e-01	nan	nan
5.024000e+00	7.301306e-01	nan	nan
5.025000e+00	7.284284e-01	nan	nan
5.026000e+00	7.274579e-01	nan	nan
5.027000e+00	7.272314e-01	nan	nan
5.028000e+00	7.277530e-01	nan	nan
5.029000e+00	7.290193e-01	nan	nan
5.030000e+00	7.310193e-01	nan	nan
5.031000e+00	7.337345e-01	nan	nan
5.032000e+00	7.371395e-01	nan	nan
5.033000e+00	7.412023e-01	nan	nan
5.034000e+00	7.458844e-01	nan	nan
5.035000e+00	7.511416e-01	nan	nan
5.036000e+00	7.569244e-01	nan	nan
5.037000e+00	7.631783e-01	nan	nan
5.038000e+00	7.698446e-01	nan	nan
5.039000e+00	7.768606e-01	nan	nan
5.040000e+00	7.841605e-01	nan	nan
5.041000e+00	7.916759e-01	nan	nan
5.042000e+00	7.993361e-01	nan	nan
5.043000e+00	8.070691e-01	nan	nan
5.044000e+00	8.148023e-01	nan	nan
5.045000e+00	8.224626e-01	nan	nan
5.046000e+00	8.299778e-01	nan	nan
5.047000e+00	8.372766e-01	nan	nan
5.048000e+00	8.442901e-01	nan	nan
5.049000e+00	8.509515e-01	nan	nan
5.050000e+00	8.571974e-01	nan	nan
5.051000e+00	8.629686e-01	nan	nan
5.052000e+00	8.682098e-01	nan	nan
5.053000e+00	8.728713e-01	nan	nan
5.054000e+00	8.769086e-01	nan	nan
5.055000e+00	8.802832e-01	nan	nan
5.056000e+00	8.829632e-01	nan	nan
5.057000e+00	8.849232e-01	nan	nan
5.058000e+00	8.861450e-01	nan	nan
5.059000e+00	8.866174e-01	nan	nan
5.060000e+00	8.863365e-01	nan	nan
5.061000e+00	8.853059e-01	nan	nan
5.062000e+00	8.835362e-01	nan	nan
5.063000e+00	8.810454e-01	nan	nan
5.064000e+00	8.778583e-01	nan	nan
